sample,response
NA20513,-0.962113313527293
NA20515,0.6225439087529541
NA20516,-0.962113313527293
NA20517,-0.962113313527293
NA20518,0.6225439087529541
NA20519,2.207201131033201
NA20520,2.207201131033201
NA20521,-0.962113313527293
NA20522,0.6225439087529541
NA20524,-0.962113313527293
NA20525,0.6225439087529541
NA20527,0.6225439087529541
NA20528,-0.962113313527293
NA20529,-0.962113313527293
NA20530,0.6225439087529541
NA20531,0.6225439087529541
NA20532,0.6225439087529541
NA20533,-0.962113313527293
NA20534,0.6225439087529541
NA20535,0.6225439087529541
NA20536,0.6225439087529541
NA20537,0.6225439087529541
NA20538,-0.962113313527293
NA20539,-0.962113313527293
NA20540,0.6225439087529541
NA20541,0.6225439087529541
NA20542,-0.962113313527293
NA20543,0.6225439087529541
NA20544,0.6225439087529541
NA20581,0.6225439087529541
NA20582,0.6225439087529541
NA20585,-0.962113313527293
NA20586,-0.962113313527293
NA20588,-0.962113313527293
NA20589,-0.962113313527293
NA20752,-0.962113313527293
NA20753,0.6225439087529541
NA20754,0.6225439087529541
NA20755,-0.962113313527293
NA20756,2.207201131033201
NA20757,0.6225439087529541
NA20758,0.6225439087529541
NA20759,-0.962113313527293
NA20760,0.6225439087529541
NA20761,0.6225439087529541
NA20765,0.6225439087529541
NA20766,2.207201131033201
NA20768,-0.962113313527293
NA20769,-0.962113313527293
NA20770,-0.962113313527293
NA20771,0.6225439087529541
NA20772,0.6225439087529541
NA20773,-0.962113313527293
NA20774,-0.962113313527293
NA20775,0.6225439087529541
NA20778,0.6225439087529541
NA20783,-0.962113313527293
NA20785,0.6225439087529541
NA20786,0.6225439087529541
NA20787,-0.962113313527293
NA20790,0.6225439087529541
NA20792,2.207201131033201
NA20795,0.6225439087529541
NA20796,-0.962113313527293
NA20797,0.6225439087529541
NA20798,2.207201131033201
NA20799,-0.962113313527293
NA20800,0.6225439087529541
NA20801,-0.962113313527293
NA20802,0.6225439087529541
NA20803,-0.962113313527293
NA20804,2.207201131033201
NA20805,-0.962113313527293
NA20806,2.207201131033201
NA20807,0.6225439087529541
NA20808,0.6225439087529541
NA20809,-0.962113313527293
NA20810,-0.962113313527293
NA20811,0.6225439087529541
NA20812,-0.962113313527293
NA20813,0.6225439087529541
NA20814,-0.962113313527293
NA20815,-0.962113313527293
NA20816,0.6225439087529541
NA20818,0.6225439087529541
NA20819,0.6225439087529541
NA20826,0.6225439087529541
NA20828,0.6225439087529541
